SHAW HARDWOOD MASTER SPREADSHEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERNAL USE ONLY,,,Updated 1/12/2026,,,,,,,SHAW FLOORS RETAIL,,,,SHAW BUILDER FLOORING,,,,ALIGNED,,,,PRODUCT SPECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETAIL MOLDINGS / TRIMS,,,,,,,,BUILDER MOLDINGS / TRIMS,,,,,,,,,
Construction,Collection / Grouping,Canadian Approved,Launch Date,Country of Origin,Product Category,Product Description,Style Status,Inventory Style #,Inventory Color #,Shaw Retail Style #,Shaw Retail Style Name,Color #,Shaw Color Name,Shaw Builder Style #,Shaw Builder Flooring Style Name,Color #,Shaw Builder Flooring Color Name,SFN Style #,SFN Style Name,SDC Style #,SDC Style Name,Species,Core,Backing Layer Species,Color & Character Variation Rating,Light Sensitive,Radiant Heat Approved,Cradle 2 Cradle Certified,GREENGUARD Certified,T & G Glue/Glueless,Surface Texture,Grade,Installation Method,Installation Grade,Recommended Adhesives,Plys,Bevel Edges,Bevel Ends,Gloss Level,Finish,Color Family,Color Shade,Fumed - Y/N,Nominal Face Thickness - inches,Nominal Face Thickness - mm,Face Type,Nominal Overall Thickness - Inches,Nominal Overall Thickness - mm,Width - inches,Length - inches,Weight per Carton (lbs),Weight per Pallet,Planks per Carton,Direct Warranty,Builder Warranty,Light Commercial Warranty,Full Commercial Warranty,SQFT per Carton,Cartons per Pallet,SQFT per Pallet,Pallets per Truck,Box Dimensions (L x W x H),Pallet Dimensions (L x W x H),UPC (Box),"Flush Reducer Length 78""","Overlap Reducer Length 78""","Flush Stairnose Length 78""","Overlap Stairnose Length 78""","Square Edge Stairnose Length 78""","Threshold / End Mold / Carpet Reducer Length 78""","T-Molding Length 78""","Quarter Round Length 78""","Flush Reducer Length 78""","Overlap Reducer Length 78""","Flush Stairnose Length 78""","Overlap Stairnose Length 78""","Square Edge Stairnose Length 78""","Threshold / End Mold / Carpet Reducer Length 78""","T-Molding Length 78""","Quarter Round Length 78""",Retail Additional Options,Builder Additional Options
Epic Plus / Repel,Builder Exclusive,N,Q4 2023,USA,SS,"1/2"" x 6 3/8"" Engineered Scraped Hickory",A,0394W,9049,SW751,True Cut,9049,Spencer,HW761,Faircrest II,9049,Spencer,NA,NA,NA,NA,Hickory,Stabilitek - HDF,Hickory,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed,Pillowed,7%,Repel + ScufResist Platinum,Brown,Dark,No,"1/22""",1.2mm,Rotary,"1/2""",11.8mm,"6 3/8""","Random lengths from 10"" to 58.56""",55,2145,Random,Lifetime,50 Year,5 Year,5 Year,25.4,39,990.6,20,"58 5/8"" x 13 1/2"" x 2 5/8""","62"" x 44"" x 40.5""",190402451217,SRH12,SORH2,SSH12,SOSH2,N/A,SCH12,TMH78,QTR96,HRH12,HROH2,HSH12,HSOH2,N/A,HCH12,HWTMH,HWQR0,N/A,N/A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epic Plus / Repel,Builder Exclusive,Y,Q3 2019,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,1069,SW705,Villa,1069,Quartz,HW705,Pillar Oak,1069,Quartz,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,White,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402154095,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
Epic Plus / Repel,Builder Exclusive,Y,Q3 2019,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,1074,SW705,Villa,1074,Limestone,HW705,Pillar Oak,1074,Limestone,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,Beige,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402154101,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
Epic Plus / Repel,Builder Exclusive,Y,Q1 2020,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,1093,N/A,Not in Retail,N/A,Not in Retail,HW705,Pillar Oak,1093,Crystal,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,Natural,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402304483,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
Epic Plus / Repel,Builder Exclusive,Y,Q1 2020,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,1096,N/A,Not in Retail,N/A,Not in Retail,HW705,Pillar Oak,1096,Travertine,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,Natural,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402304490,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
Epic Plus / Repel,Builder Exclusive,Y,Q3 2019,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,2046,SW705,Villa,2046,Sand,HW705,Pillar Oak,2046,Sand,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,Beige,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402154118,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
Epic Plus / Repel,Builder Exclusive,Y,Q3 2019,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,5078,SW705,Villa,5078,Pebble,HW705,Pillar Oak,5078,Pebble,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,Brown,Dark,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402172181,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
Epic Plus / Repel,Builder Exclusive,Y,Q3 2019,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,7051,SW705,Villa,7051,Shale,HW705,Pillar Oak,7051,Shale,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,Brown,Dark,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402154125,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
Epic Plus / Repel,Builder Exclusive,Y,Q3 2019,USA,W2,"3/8"" x 6 3/8"" Smooth White Oak",A,0321W,7061,SW705,Villa,7061,Basalt,HW705,Pillar Oak,7061,Basalt,N/A,N/A,N/A,N/A,White Oak,Stabilitek - HDF,White Oak,High,No,Yes,Yes,Yes,Glue,Smooth,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Micro Bevel Edge,Micro Bevel Ends,20%,Repel + ScufResist Platinum,Grey,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58 9/16""",47,2115,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59 1/4"" x 13 3/8"" x 2 3/16""","62"" x 44"" x 40.5""",190402154132,SFR18,SR018,SFS18,SSO18,N/A,SCR18,SWTM8,SQTR8,HFR18,HRO18,HFS18,HSO18,N/A,HCR18,HWTM8,HQTR8,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Epic Plus / Repel,Repel,N,Q1 2016,USA,WH,"3/8"" x 5"" Engineered Scraped Maple",A,0381W,1001,SW547,"Yukon Maple 5""",1001,Gold Dust,HW604,"Mackenzie Maple II - 5""",1001,Gold Dust,SA459,"Fairbanks Maple 5""",N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,20%,Repel + ScufResist Platinum,Beige,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths from 10"" to 58.5""",35,2100,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","62"" x 44"" x 40.5""",190402366931,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW548 - Yukon 6-3/8""","HW605 - Mackenzie 6-3/8"""
Epic Plus / Repel,Repel,N,Q1 2022,USA,WH,"3/8"" x 5"" Engineered Scraped Maple",A,0379W,1126,SW547,"Yukon Maple 5""",1126,Canvas - Low Gloss,HW604,"Mackenzie Maple II - 5""",1126,Canvas - Low Gloss,N/A,N/A,N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,7%,Repel + ScufResist Platinum,Natural,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths from 10"" to 58.5""",35,2100,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","62"" x 44"" x 40.5""",190402366887,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW548 - Yukon 6-3/8""","HW605 - Mackenzie 6-3/8"""
Epic Plus / Repel,Repel,N,Q1 2022,USA,WH,"3/8"" x 5"" Engineered Scraped Maple",A,0379W,1130,SW547,"Yukon Maple 5""",1130,Smoke - Low Gloss,HW604,"Mackenzie Maple II - 5""",1130,Smoke - Low Gloss,N/A,N/A,N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,7%,Repel + ScufResist Platinum,Beige,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths from 10"" to 58.5""",35,2100,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","62"" x 44"" x 40.5""",190402366894,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW548 - Yukon 6-3/8""","HW605 - Mackenzie 6-3/8"""
Epic Plus / Repel,Repel,N,Q1 2016,USA,WH,"3/8"" x 5"" Engineered Scraped Maple",A,0381W,2005,SW547,"Yukon Maple 5""",2005,Buckskin,HW604,"Mackenzie Maple II - 5""",2005,Buckskin,SA459,"Fairbanks Maple 5""",N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,20%,Repel + ScufResist Platinum,Gold,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths from 10"" to 58.5""",35,2100,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","62"" x 44"" x 40.5""",190402366948,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW548 - Yukon 6-3/8""","HW605 - Mackenzie 6-3/8"""
Epic Plus / Repel,Repel,N,Q1 2016,USA,WH,"3/8"" x 5"" Engineered Scraped Maple",A,0381W,5002,SW547,"Yukon Maple 5""",5002,Timberwolf,HW604,"Mackenzie Maple II - 5""",5002,Timberwolf,SA459,"Fairbanks Maple 5""",N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,20%,Repel + ScufResist Platinum,Grey,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"5""","Random lengths from 10"" to 58.5""",35,2100,Random,Lifetime,50 Year,5 Year,5 Year,23.66,60,1419.6,20,"59"" x 10 3/4"" x 2""","62"" x 44"" x 40.5""",190402366955,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW548 - Yukon 6-3/8""","HW605 - Mackenzie 6-3/8"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Epic Plus / Repel,Repel,N,Q1 2016,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Maple",A,0380W,1001,SW548,"Yukon Maple 6-3/8""",1001,Gold Dust,HW605,"Mackenzie Maple II 6 3/8""",1001,Gold Dust,SA460,"Fairbanks Maple 6 3/8""",N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,20%,Repel + ScufResist Platinum,Beige,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","62"" x 44"" x 40.5""",190402366900,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW547 - Yukon 5""","HW604 - Mackenzie 5"""
Epic Plus / Repel,Repel,N,Q1 2022,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Maple",A,0378W,1126,SW548,"Yukon Maple 6-3/8""",1126,Canvas - Low Gloss,HW605,"Mackenzie Maple II 6 3/8""",1126,Canvas - Low Gloss,N/A,N/A,N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,7%,Repel + ScufResist Platinum,Natural,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","62"" x 44"" x 40.5""",190402364968,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW547 - Yukon 5""","HW604 - Mackenzie 5"""
Epic Plus / Repel,Repel,N,Q1 2022,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Maple",A,0378W,1130,SW548,"Yukon Maple 6-3/8""",1130,Smoke - Low Gloss,HW605,"Mackenzie Maple II 6 3/8""",1130,Smoke - Low Gloss,N/A,N/A,N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,7%,Repel + ScufResist Platinum,Beige,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","62"" x 44"" x 40.5""",190402364975,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW547 - Yukon 5""","HW604 - Mackenzie 5"""
Epic Plus / Repel,Repel,N,Q1 2016,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Maple",A,0380W,2005,SW548,"Yukon Maple 6-3/8""",2005,Buckskin,HW605,"Mackenzie Maple II 6 3/8""",2005,Buckskin,SA460,"Fairbanks Maple 6 3/8""",N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,20%,Repel + ScufResist Platinum,Gold,Light,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","62"" x 44"" x 40.5""",190402366917,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW547 - Yukon 5""","HW604 - Mackenzie 5"""
Epic Plus / Repel,Repel,N,Q1 2016,USA,WH,"3/8"" x 6 3/8"" Engineered Scraped Maple",A,0380W,5002,SW548,"Yukon Maple 6-3/8""",5002,Timberwolf,HW605,"Mackenzie Maple II 6 3/8""",5002,Timberwolf,SA460,"Fairbanks Maple 6 3/8""",N/A,N/A,Maple,Stabilitek - HDF,Maple,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,3,Pillowed Edge,Pillowed Ends,20%,Repel + ScufResist Platinum,Grey,Medium,No,"1/16""",1.2mm,Rotary,"3/8""",8.2mm,"6 3/8""","Random lengths from 10"" to 58.5""",46,2070,Random,Lifetime,50 Year,5 Year,5 Year,30.48,45,1371.6,20,"59"" x 13"" x 2""","62"" x 44"" x 40.5""",190402366924,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,"SW547 - Yukon 5""","HW604 - Mackenzie 5"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,Shaw Hardwood,Y,Q1 2021,Indonesia,OE,"3/8"" x 5"" x Engineered Scraped Hickory",A,9U885,1098,SW512,Arbor Place,1098,Fountain,HW719,Stone Gate,1098,Fountain,SA443,Summer Breeze,DC262,Spring Stroll,Hickory,Jabon / Meranti / Mahogany / Pine / Segong / Bulay / Hevea,Jabon / Meranti / Mahogany / Segong / Bulay / Hevea,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,6,Micro Bevel Edge,Micro Bevel Ends,10%,UV Aluminum Oxide,Beige,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",9.5mm,"5""","Random lengths from 13"" to 47 1/4""",39.6,1584,Random,50 Year,50 Year,5 Year,N/A,29.53,40,1181.2,30,"48.03"" x 10.39"" x 3.62""","48.43"" x 43.31"" x 42.52""",190402350749,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Ply-Core Engineered,Shaw Hardwood,Y,Q1 2021,Indonesia,OE,"3/8"" x 5"" x Engineered Scraped Hickory",A,9U885,5089,SW512,Arbor Place,5089,Trellis,HW719,Stone Gate,5089,Trellis,SA443,Summer Breeze,DC262,Spring Stroll,Hickory,Jabon / Meranti / Mahogany / Pine / Segong / Bulay / Hevea,Jabon / Meranti / Mahogany / Segong / Bulay / Hevea,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,6,Micro Bevel Edge,Micro Bevel Ends,10%,UV Aluminum Oxide,Grey,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",9.5mm,"5""","Random lengths from 13"" to 47 1/4""",39.6,1584,Random,50 Year,50 Year,5 Year,N/A,29.53,40,1181.2,30,"48.03"" x 10.39"" x 3.62""","48.43"" x 43.31"" x 42.52""",190402350756,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Ply-Core Engineered,Shaw Hardwood,Y,Q1 2021,Indonesia,OE,"3/8"" x 5"" x Engineered Scraped Hickory",A,9U885,7080,SW512,Arbor Place,7080,Stepping Stone,HW719,Stone Gate,7080,Stepping Stone,SA443,Summer Breeze,DC262,Spring Stroll,Hickory,Jabon / Meranti / Mahogany / Pine / Segong / Bulay / Hevea,Jabon / Meranti / Mahogany / Segong / Bulay / Hevea,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,6,Micro Bevel Edge,Micro Bevel Ends,10%,UV Aluminum Oxide,Brown,Light,No,"1/22""",1.2mm,Rotary,"3/8""",9.5mm,"5""","Random lengths from 13"" to 47 1/4""",39.6,1584,Random,50 Year,50 Year,5 Year,N/A,29.53,40,1181.2,30,"48.03"" x 10.39"" x 3.62""","48.43"" x 43.31"" x 42.52""",190402350763,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Ply-Core Engineered,Shaw Hardwood,Y,Q1 2021,Indonesia,OE,"3/8"" x 5"" x Engineered Scraped Hickory",A,9U885,7082,SW512,Arbor Place,7082,Hillside,HW719,Stone Gate,7082,Hillside,SA443,Summer Breeze,DC262,Spring Stroll,Hickory,Jabon / Meranti / Mahogany / Pine / Segong / Bulay / Hevea,Jabon / Meranti / Mahogany / Segong / Bulay / Hevea,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,6,Micro Bevel Edge,Micro Bevel Ends,10%,UV Aluminum Oxide,Brown,Medium,No,"1/22""",1.2mm,Rotary,"3/8""",9.5mm,"5""","Random lengths from 13"" to 47 1/4""",39.6,1584,Random,50 Year,50 Year,5 Year,N/A,29.53,40,1181.2,30,"48.03"" x 10.39"" x 3.62""","48.43"" x 43.31"" x 42.52""",190402350770,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
Ply-Core Engineered,Shaw Hardwood,Y,Q1 2021,Indonesia,OE,"3/8"" x 5"" x Engineered Scraped Hickory",A,9U885,7085,SW512,Arbor Place,7085,Reflections,HW719,Stone Gate,7085,Reflections,SA443,Summer Breeze,DC262,Spring Stroll,Hickory,Jabon / Meranti / Mahogany / Pine / Segong / Bulay / Hevea,Jabon / Meranti / Mahogany / Segong / Bulay / Hevea,High,No,Yes,Yes,Yes,Glue,Scraped,Rustic,Nail / Staple / Glue / Float,Above / On / Below,35MC,6,Micro Bevel Edge,Micro Bevel Ends,10%,UV Aluminum Oxide,Brown,Dark,No,"1/22""",1.2mm,Rotary,"3/8""",9.5mm,"5""","Random lengths from 13"" to 47 1/4""",39.6,1584,Random,50 Year,50 Year,5 Year,N/A,29.53,40,1181.2,30,"48.03"" x 10.39"" x 3.62""","48.43"" x 43.31"" x 42.52""",190402350787,SRH38,SORH8,SSH38,SOSH8,N/A,SCH38,TMH78,QTR96,HRH38,HROH8,HSH38,HSOH8,N/A,HCH38,HWTMH,HWQR0,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
